target,probe
XM_017353993.2:153-2582,probe_d986549f8e66726daf3488ee3ff4f9d34bb617dc56bf1d36514522c82c36e58a
XM_017353992.2:337-3315,probe_d986549f8e66726daf3488ee3ff4f9d34bb617dc56bf1d36514522c82c36e58a
XM_017353990.2:210-3272,probe_d986549f8e66726daf3488ee3ff4f9d34bb617dc56bf1d36514522c82c36e58a
XM_009291620.3:128-1594,probe_e034bb2baa58c2f61e15c7239574042dce85a877cdbd07a5a77da872fea0b8bc
NM_212649.1:66-1532,probe_e034bb2baa58c2f61e15c7239574042dce85a877cdbd07a5a77da872fea0b8bc
XM_017359216.2:84-1550,probe_e034bb2baa58c2f61e15c7239574042dce85a877cdbd07a5a77da872fea0b8bc
NM_001025554.2:81-1562,probe_dbc9841ac52c0b0ea2950caae8862c0436884275f2441de516715a2ba66cdbe0
NM_152954.1:40-1518,probe_dbc9841ac52c0b0ea2950caae8862c0436884275f2441de516715a2ba66cdbe0
NM_001007282.2:75-635,probe_fe78fbe91b5085d7acd2dcf25b492e52d562673d135e47464cc30fc68b0dd053
NM_001346537.1:59-643,probe_fe78fbe91b5085d7acd2dcf25b492e52d562673d135e47464cc30fc68b0dd053
XM_021474684.1:653-3142,probe_dee23e18447d6d7afd6854c903948a4425995eb2c65417a2599b5904f1984d84
XM_003198146.5:245-4753,probe_dee23e18447d6d7afd6854c903948a4425995eb2c65417a2599b5904f1984d84
XM_017354804.2:238-4746,probe_dee23e18447d6d7afd6854c903948a4425995eb2c65417a2599b5904f1984d84
NM_001177335.2:54-1637,probe_d3e5b45b0c6c7ee75524866466b90ed64727ff9e96e0fb099e90ac6d920fa84b
NM_001113626.1:25-1608,probe_d3e5b45b0c6c7ee75524866466b90ed64727ff9e96e0fb099e90ac6d920fa84b
NM_001037420.1:176-1645,probe_e96209b2f828a183afc70381c048142bebe07de15233b30ce460cac6b9c0bdd3
NM_201471.1:72-1598,probe_e29cc49c51dd76632861f6254a2b4d411e42eb6c24f40f0e111fbd10800abb18
XM_005166774.3:177-1703,probe_e29cc49c51dd76632861f6254a2b4d411e42eb6c24f40f0e111fbd10800abb18
NM_001126480.1:24-1550,probe_e29cc49c51dd76632861f6254a2b4d411e42eb6c24f40f0e111fbd10800abb18
XM_021478161.1:7-1545,probe_e29cc49c51dd76632861f6254a2b4d411e42eb6c24f40f0e111fbd10800abb18
XM_021478724.1:248-1501,probe_f8f7945ac5f23984fc0d85e109658a6cd7b228d634366c5c5213d6731b285fda
NM_001098617.1:266-1558,probe_f8f7945ac5f23984fc0d85e109658a6cd7b228d634366c5c5213d6731b285fda
XM_005167420.4:353-1645,probe_f8f7945ac5f23984fc0d85e109658a6cd7b228d634366c5c5213d6731b285fda
XM_001334054.3:1-1512,probe_f9f455e57d94966b3ed29749d24c0462f113f689562490c31932dce98841a945
NM_200509.1:63-1580,probe_f9f455e57d94966b3ed29749d24c0462f113f689562490c31932dce98841a945
NM_001114583.2:117-2069,probe_ef73685bfbad6c781b66e13de069633fda92bc0fec5d159725d44d7d809b2ca9
NM_001316714.1:117-3944,probe_ef73685bfbad6c781b66e13de069633fda92bc0fec5d159725d44d7d809b2ca9
XM_009307205.3:384-1715,probe_b2e01df793023d4e1ec61c22d7fc0ff61dfade6075b18a6edd1207967c0d78bf
NM_152954.1:40-1518,probe_c4f408371f0f48ab50d7ac75b200ac7b4c5b101c9a5ab895f6127bba1e261984
NM_131578.2:310-2205,probe_dc7bc12e7ea05df1372224f4ffbad18e6c49533311627a3d3affd5655c119196
NM_001002322.1:265-2592,probe_db4313b2d5344ac5e1c4750ca9296884209e584d2845d775ada550d85881d13c
XM_021469986.1:253-1617,probe_feba82602b6d437b8933a9ea254f2a322a7cf5798a1a61d412feedc7c042842b
XM_021469979.1:253-1617,probe_feba82602b6d437b8933a9ea254f2a322a7cf5798a1a61d412feedc7c042842b
NM_212855.2:194-2317,probe_feba82602b6d437b8933a9ea254f2a322a7cf5798a1a61d412feedc7c042842b
XM_681540.8:319-18060,probe_9280e8061873c23e063365a3d720bfe5b6189cc4af2825a8b28a86aba70c1b8b
XM_001920827.7:167-7129,probe_c996820c69c88f154bed0dbe0cd1de651174aa66f1146bbfdb38fd5f235ff1e9
XM_009305796.2:167-7153,probe_c996820c69c88f154bed0dbe0cd1de651174aa66f1146bbfdb38fd5f235ff1e9
XM_001920827.7:167-7129,probe_edfb1a2fb48fb3cdfd604cdaf22827e26e70dfba0362a9e25b9eab111aa16fbd
XM_009305796.2:167-7153,probe_edfb1a2fb48fb3cdfd604cdaf22827e26e70dfba0362a9e25b9eab111aa16fbd
NM_001128285.1:1-1599,probe_f6e4440416f7c8f1b561991186e17ad19db8c179a8a9786901202effd4be9147
XM_005166772.4:353-2125,probe_f6e4440416f7c8f1b561991186e17ad19db8c179a8a9786901202effd4be9147
NM_001002322.1:265-2592,probe_f067ff39f5ed8245c63ea9323ae7e12ad621b93f2278bf374c2eda54bac96be7
XM_009294893.3:281-1477,probe_ee6ee665c04145cc247b4515c6d11d75d9899c8458747f2499bfd9e0a13b37e8
NM_001045020.1:1-1011,probe_ee6ee665c04145cc247b4515c6d11d75d9899c8458747f2499bfd9e0a13b37e8
NM_001114586.2:355-7170,probe_e798efc4c407bf78d77196d2301915b0ba5ec9127bb7467c21d64ae6ebba1c42
XM_005173080.4:164-7012,probe_e798efc4c407bf78d77196d2301915b0ba5ec9127bb7467c21d64ae6ebba1c42
NM_001113337.2:90-1712,probe_5deccd018f9688cc235e885ecff69a67c5960951dd7b78729b0053e9614f2705
NM_001037438.1:27-1580,probe_f766d5d2b30de92a4d807a7b8ce339dac193cd05943a86941cda7d7f9fe3e4a6
NM_001079996.1:68-1600,probe_d074d57195dbe6e2f869190e8d1565b9e66ee3fd6e79973ad3f917ccf611673a
NM_001024406.1:16-504,probe_f8c009426846518677ad074bdd64dd0b0f70cbc0fb884c0d70a66f6eb027a253
NM_152954.1:40-1518,probe_7ca8f97fbaff19033275dabf0958609d275f03c9fa6cf422556b2a41ea91b517
XM_005157658.4:167-1813,probe_cbfebc3c0c676ce6a6cade9f97174cd15376b28f030966245e6477df8e6d8963
NM_001195613.1:1-4281,probe_c637247eadc21bc1bfdd8cd7d3f285670dad532fe855029d7bf947f44af8f267
XM_017351905.2:164-4444,probe_c637247eadc21bc1bfdd8cd7d3f285670dad532fe855029d7bf947f44af8f267
XM_021477582.1:261-1847,probe_16230dfe1f9cb11b5e845f27c6377beab9c67eb923848cad8ef9ee539d14c005
NM_001114442.1:288-1874,probe_16230dfe1f9cb11b5e845f27c6377beab9c67eb923848cad8ef9ee539d14c005
XM_021477583.1:776-2362,probe_16230dfe1f9cb11b5e845f27c6377beab9c67eb923848cad8ef9ee539d14c005
XM_021468042.1:155-2728,probe_f09850c14364ff4e9ce9027857e20a334c0664bef6101ab4485af46d16e70fda
XM_021468041.1:155-2785,probe_f09850c14364ff4e9ce9027857e20a334c0664bef6101ab4485af46d16e70fda
NM_213186.1:123-2756,probe_f09850c14364ff4e9ce9027857e20a334c0664bef6101ab4485af46d16e70fda
NM_001386403.1:179-847,probe_f2bd6bd91c7069f8a78fd6faaf61a70ca8c06f9eb660e7cd411fc4b4f7c76761
XM_017351513.2:155-847,probe_f2bd6bd91c7069f8a78fd6faaf61a70ca8c06f9eb660e7cd411fc4b4f7c76761
XM_001922682.7:326-4342,probe_e8f69e361a0da7f7c745fab8bff5245b50126911b7c71bd13180410f4b7b6f1b
NM_200509.1:63-1580,probe_ddbbb8261a85cc356b36d692e5cd9439798f22c52f30e6fb12ad72d5182a2b4e
XM_009299212.3:90-1607,probe_ddbbb8261a85cc356b36d692e5cd9439798f22c52f30e6fb12ad72d5182a2b4e
NM_001199969.2:29-1534,probe_fc7cdc082f439033b6bde620bf3f4a6f3ac85f5c8ac525b1c9b52fa805976b79
XM_005169927.4:128-1510,probe_df87cb7f99489a5f0f60f14499a0e08718fc921e950cc488ddad8c767c64567a
NM_001002574.1:170-1621,probe_df87cb7f99489a5f0f60f14499a0e08718fc921e950cc488ddad8c767c64567a
NM_001128690.1:76-2034,probe_e9a74f067afed00cc8e0346fa99f007eab485dbbe6e54f1c37b803bb42cc0a51
NM_199277.2:299-2194,probe_fd22d0ae6985f32b3eebd994f1c77a95ef1b82a59ab51595635adc7afe3bdd1b
NM_001099246.2:100-5064,probe_ea8c5f5f1bb9bae629afc196dc8fa585c15c6b4033478718ee2a1fe0cddea002
XM_005156401.4:152-5173,probe_ea8c5f5f1bb9bae629afc196dc8fa585c15c6b4033478718ee2a1fe0cddea002
XM_685413.8:250-2730,probe_f3c48985a72ceb3c745a0ee7a1fe8535a2d0fe4fcd4bc09a9e043b3953059044
XM_005165229.4:554-8068,probe_f39309b7efca4c5bab3e2717b4853b0c94cd60f4d21a9fb87c282c4d4b99d136
XM_005165231.4:554-8065,probe_f39309b7efca4c5bab3e2717b4853b0c94cd60f4d21a9fb87c282c4d4b99d136
XM_005165230.4:554-8065,probe_f39309b7efca4c5bab3e2717b4853b0c94cd60f4d21a9fb87c282c4d4b99d136
NM_001328391.1:181-480,probe_f74a5819e8d2f59fdbd342a5cfc3588ac178a474bb26919a32c0ba0ef4e66f44
NM_001328390.1:310-612,probe_f74a5819e8d2f59fdbd342a5cfc3588ac178a474bb26919a32c0ba0ef4e66f44
NM_131526.2:234-536,probe_f74a5819e8d2f59fdbd342a5cfc3588ac178a474bb26919a32c0ba0ef4e66f44
NM_212806.3:342-1901,probe_fc816478d09d780d69439b3ebca41f6ae920de8ee3fc35f5383f7bb4a1a541a2
XM_005156809.4:481-2040,probe_fc816478d09d780d69439b3ebca41f6ae920de8ee3fc35f5383f7bb4a1a541a2
NM_201315.2:156-1997,probe_e83b40eb38aa7c8dd4e9607e75a9071613869d655317dbe248830c2c265b4a1e
NM_131867.1:117-1586,probe_b218a930f3997a171eb3797d4a6cf203c9dca1e633671c567abb264d4fa1f5e9
XM_694062.9:110-1942,probe_fbe3cc0dd6d7c37af4cff035e55c0a824a211332e791e403d2f3264601f12064
XM_021474933.1:28-2097,probe_f2d8576b1e9b5557e68b23187f01fabc4b915842225d74008ff078f5eb2eb503
NM_001348086.1:10-2079,probe_f2d8576b1e9b5557e68b23187f01fabc4b915842225d74008ff078f5eb2eb503
XM_021468660.1:231-4280,probe_e99d550ea79de118e4c3006ae3be9ab45f31c400b695f1d6fcd79d2458cceb11
XM_009294874.3:872-4810,probe_e99d550ea79de118e4c3006ae3be9ab45f31c400b695f1d6fcd79d2458cceb11
XM_686652.8:872-4921,probe_e99d550ea79de118e4c3006ae3be9ab45f31c400b695f1d6fcd79d2458cceb11
XM_021474101.1:100-2346,probe_fd60c3f5f95b969c1bf67392131878060176f74675acdbbd1349262e5ddae367
XM_021474102.1:100-2328,probe_fd60c3f5f95b969c1bf67392131878060176f74675acdbbd1349262e5ddae367
XM_021474099.1:100-2394,probe_fd60c3f5f95b969c1bf67392131878060176f74675acdbbd1349262e5ddae367
XM_021474098.1:100-2421,probe_fd60c3f5f95b969c1bf67392131878060176f74675acdbbd1349262e5ddae367
XM_021471779.1:99-2420,probe_fd60c3f5f95b969c1bf67392131878060176f74675acdbbd1349262e5ddae367
XM_021471781.1:99-2345,probe_fd60c3f5f95b969c1bf67392131878060176f74675acdbbd1349262e5ddae367
XM_021471782.1:99-2327,probe_fd60c3f5f95b969c1bf67392131878060176f74675acdbbd1349262e5ddae367
XM_021471780.1:99-2393,probe_fd60c3f5f95b969c1bf67392131878060176f74675acdbbd1349262e5ddae367
XM_021477159.1:298-3237,probe_fd60c3f5f95b969c1bf67392131878060176f74675acdbbd1349262e5ddae367
XM_021477161.1:298-3162,probe_fd60c3f5f95b969c1bf67392131878060176f74675acdbbd1349262e5ddae367
XM_021477162.1:298-3144,probe_fd60c3f5f95b969c1bf67392131878060176f74675acdbbd1349262e5ddae367
XM_009302472.3:298-3210,probe_fd60c3f5f95b969c1bf67392131878060176f74675acdbbd1349262e5ddae367
XM_021477160.1:298-3222,probe_fd60c3f5f95b969c1bf67392131878060176f74675acdbbd1349262e5ddae367
XM_021477163.1:291-3044,probe_fd60c3f5f95b969c1bf67392131878060176f74675acdbbd1349262e5ddae367
XM_680223.9:552-2837,probe_cc0d152e12ee0e726257b112222052b04bfea0e36a496c278016d0bf2fe25800
NM_001076717.2:337-2151,probe_f55f04cb7ab5da90c2a460796478e4587223436a056bb32cc9c329c31055614d
XM_005162867.4:806-2158,probe_f55f04cb7ab5da90c2a460796478e4587223436a056bb32cc9c329c31055614d
XM_021470222.1:351-2123,probe_f55f04cb7ab5da90c2a460796478e4587223436a056bb32cc9c329c31055614d
XM_001920827.7:167-7129,probe_b3826e284cde46d96f7c056a19ae9ada9dbb7c8313462ab1c1afa61313af037c
XM_009305796.2:167-7153,probe_b3826e284cde46d96f7c056a19ae9ada9dbb7c8313462ab1c1afa61313af037c
XM_021467927.1:129-4952,probe_d29c7c4e3671866981ece58d90c1ef4758b6030ffa50137cde8a2e56700d31a0
XM_021467928.1:129-4922,probe_d29c7c4e3671866981ece58d90c1ef4758b6030ffa50137cde8a2e56700d31a0
XM_021467930.1:129-4910,probe_d29c7c4e3671866981ece58d90c1ef4758b6030ffa50137cde8a2e56700d31a0
XM_021467929.1:129-4922,probe_d29c7c4e3671866981ece58d90c1ef4758b6030ffa50137cde8a2e56700d31a0
XM_021467931.1:129-4889,probe_d29c7c4e3671866981ece58d90c1ef4758b6030ffa50137cde8a2e56700d31a0
XM_021475008.1:73-3081,probe_9081ddccbf62c815aa3f1bcc7059957692747543105536d38db4c5254f13fbc3
NM_001098763.1:80-3064,probe_9081ddccbf62c815aa3f1bcc7059957692747543105536d38db4c5254f13fbc3
NM_001033920.1:32-1753,probe_b0eaa0ea453cf6588292db6b4586d86ecef022b6fca28ceecd010bb51e2b83a5
NM_001100403.1:334-3246,probe_b71e5d1975b5bb5e6fdbf37a6095a87a6e8c012b6561dad3b19d51952d7c5169
XM_021478590.1:150-2132,probe_db129a640fea9becd52653a04ee1a1107f2b22df8a367d536efebc1d89e953eb
XM_021478589.1:150-2135,probe_db129a640fea9becd52653a04ee1a1107f2b22df8a367d536efebc1d89e953eb
XM_021478588.1:150-2147,probe_db129a640fea9becd52653a04ee1a1107f2b22df8a367d536efebc1d89e953eb
XM_021478587.1:150-2147,probe_db129a640fea9becd52653a04ee1a1107f2b22df8a367d536efebc1d89e953eb
NM_001089475.1:99-1694,probe_db129a640fea9becd52653a04ee1a1107f2b22df8a367d536efebc1d89e953eb
XM_009304974.3:328-4290,probe_f9b9d238d432c825e236895c2bac3c9607794677aed644ae243a645958af96f5
NM_001024816.2:468-3290,probe_fb5c73094ade262123a76ad47c14dd7f127a46d0b1a76caf14016de59b8b95e8
NM_131630.1:122-1630,probe_eccebc8761d13dd10ea76bbb688358c09b036d3f3c404e8b268f7bcbd8598207
NM_001430813.1:241-2382,probe_a31799fa22d59d6d52ce56daabb8e01c8a082038c2e362e5e80b1f184e2a3ff7
NM_001011712.1:292-1506,probe_a31799fa22d59d6d52ce56daabb8e01c8a082038c2e362e5e80b1f184e2a3ff7
NM_001045271.1:269-1591,probe_a31799fa22d59d6d52ce56daabb8e01c8a082038c2e362e5e80b1f184e2a3ff7
NM_001007789.2:291-1802,probe_a31799fa22d59d6d52ce56daabb8e01c8a082038c2e362e5e80b1f184e2a3ff7
XM_005157852.4:294-2537,probe_a31799fa22d59d6d52ce56daabb8e01c8a082038c2e362e5e80b1f184e2a3ff7
XM_005157853.4:294-2534,probe_a31799fa22d59d6d52ce56daabb8e01c8a082038c2e362e5e80b1f184e2a3ff7
XM_005157854.4:294-2435,probe_a31799fa22d59d6d52ce56daabb8e01c8a082038c2e362e5e80b1f184e2a3ff7
NM_001045256.1:133-1713,probe_6419499d7c223c16d045341d9c05d82f987793dbab9106b6a5e359dd9f8bc8fd
NM_001145708.1:187-1767,probe_6419499d7c223c16d045341d9c05d82f987793dbab9106b6a5e359dd9f8bc8fd
XM_021481444.1:104-889,probe_e6dd6acc8153ecd7198bb32a981f842dc3d9280f66dcf13adac03d90b651118d
NM_001326394.1:38-847,probe_e6dd6acc8153ecd7198bb32a981f842dc3d9280f66dcf13adac03d90b651118d
XM_001334054.3:1-1512,probe_e7183becbd274dfe557cd049d9b107291ffeae144d8fb27a4dbda78a3529a68b
NM_212797.1:131-1255,probe_d84028d9429a2c4bd4fc3f058dec579994e4c17aeec1a1384c4c4da1196395d0
XM_005169927.4:128-1510,probe_d9b554543678056e5adb0fbf2f3e481854e9b05a78ce42879d99495fd740f995
NM_001002574.1:170-1621,probe_d9b554543678056e5adb0fbf2f3e481854e9b05a78ce42879d99495fd740f995
NM_213231.1:238-2133,probe_db97fc73772cc3c0ef5572a85e6e074d1c780c7b9d899e147c83408f8249ba58
XM_005173768.4:453-2348,probe_db97fc73772cc3c0ef5572a85e6e074d1c780c7b9d899e147c83408f8249ba58
NM_001100958.1:273-701,probe_ecf02c471caa20c3928fc4cb783ca4ad5a9beac1b3eae0feca74c052dd9354d9
XM_682056.7:371-1252,probe_d2a15ac1d9a627712dcc14b968a2731b58c858d86262cebee048d94aebc609cf
NM_001082936.1:1-1479,probe_e0e0cf3ce12436c034a8e8ba19164f475080bf5f3b282f313a8045a586f00c1c
XM_021468529.1:148-945,probe_e0e0cf3ce12436c034a8e8ba19164f475080bf5f3b282f313a8045a586f00c1c
NM_131867.1:117-1586,probe_af20d2b9827822545bdd2bb071b9ca8e92e411d5bc6ba669c28d49e680f334c9
NM_001172770.2:45-1607,probe_bab55a81da62b505527b8d346307443155391160abf9581c99a4136d1d0e8744
NM_178299.1:1-2538,probe_d54a324c427f53c77bf4284f057c3f56055e50385baeb9f08d586f2295295621
XM_005165121.4:929-3466,probe_d54a324c427f53c77bf4284f057c3f56055e50385baeb9f08d586f2295295621
XM_021476023.1:471-3008,probe_d54a324c427f53c77bf4284f057c3f56055e50385baeb9f08d586f2295295621
XM_005165120.4:543-3080,probe_d54a324c427f53c77bf4284f057c3f56055e50385baeb9f08d586f2295295621
XM_021469981.1:367-11424,probe_fd5026714aa38c788182fbe9f4d7ad47799befdd942821b5d9c99281b07ba865
XM_021469982.1:366-11414,probe_fd5026714aa38c788182fbe9f4d7ad47799befdd942821b5d9c99281b07ba865
XM_021469977.1:366-11453,probe_fd5026714aa38c788182fbe9f4d7ad47799befdd942821b5d9c99281b07ba865
XM_009296941.3:366-11468,probe_fd5026714aa38c788182fbe9f4d7ad47799befdd942821b5d9c99281b07ba865
XM_021469983.1:366-11411,probe_fd5026714aa38c788182fbe9f4d7ad47799befdd942821b5d9c99281b07ba865
XM_009296942.3:366-11435,probe_fd5026714aa38c788182fbe9f4d7ad47799befdd942821b5d9c99281b07ba865
XM_009296944.3:366-11180,probe_fd5026714aa38c788182fbe9f4d7ad47799befdd942821b5d9c99281b07ba865
XM_009296945.3:366-11114,probe_fd5026714aa38c788182fbe9f4d7ad47799befdd942821b5d9c99281b07ba865
XM_009296946.3:366-11030,probe_fd5026714aa38c788182fbe9f4d7ad47799befdd942821b5d9c99281b07ba865
XM_021469985.1:366-11342,probe_fd5026714aa38c788182fbe9f4d7ad47799befdd942821b5d9c99281b07ba865
XM_009296943.3:366-11432,probe_fd5026714aa38c788182fbe9f4d7ad47799befdd942821b5d9c99281b07ba865
XM_021469975.1:367-11472,probe_fd5026714aa38c788182fbe9f4d7ad47799befdd942821b5d9c99281b07ba865
XM_021469984.1:367-11394,probe_fd5026714aa38c788182fbe9f4d7ad47799befdd942821b5d9c99281b07ba865
XM_021469976.1:367-11469,probe_fd5026714aa38c788182fbe9f4d7ad47799befdd942821b5d9c99281b07ba865
NM_201129.1:129-1859,probe_deefe4e27717d706aac681711c4b726ff4a7896ab4a1a03945dc70080dc3ac33
XM_005156494.4:405-2135,probe_deefe4e27717d706aac681711c4b726ff4a7896ab4a1a03945dc70080dc3ac33
NM_213051.2:183-1982,probe_f5fa959d2079bc9a17a3a323b4f7a59aef438418aebf9c457bc857f3b424e245
NM_001114586.2:355-7170,probe_d264c31a0579053db6900b52fa8a806f8f96e15eb851c73d8b06dbb0f8a00d5f
XM_005173080.4:164-7012,probe_d264c31a0579053db6900b52fa8a806f8f96e15eb851c73d8b06dbb0f8a00d5f
NM_001111212.1:51-1985,probe_eba10f201564f56316cab8aa16340c19e94227fd7e8684ede230b994e44cd570
XM_021474101.1:100-2346,probe_fbfb616789ab124a136eeaf53261989215975b270e1bc3cd65c80fe1c98ce6bb
XM_021474102.1:100-2328,probe_fbfb616789ab124a136eeaf53261989215975b270e1bc3cd65c80fe1c98ce6bb
XM_021474099.1:100-2394,probe_fbfb616789ab124a136eeaf53261989215975b270e1bc3cd65c80fe1c98ce6bb
XM_021474098.1:100-2421,probe_fbfb616789ab124a136eeaf53261989215975b270e1bc3cd65c80fe1c98ce6bb
XM_021471779.1:99-2420,probe_fbfb616789ab124a136eeaf53261989215975b270e1bc3cd65c80fe1c98ce6bb
XM_021471781.1:99-2345,probe_fbfb616789ab124a136eeaf53261989215975b270e1bc3cd65c80fe1c98ce6bb
XM_021471782.1:99-2327,probe_fbfb616789ab124a136eeaf53261989215975b270e1bc3cd65c80fe1c98ce6bb
XM_021471780.1:99-2393,probe_fbfb616789ab124a136eeaf53261989215975b270e1bc3cd65c80fe1c98ce6bb
XM_021477159.1:298-3237,probe_fbfb616789ab124a136eeaf53261989215975b270e1bc3cd65c80fe1c98ce6bb
XM_021477161.1:298-3162,probe_fbfb616789ab124a136eeaf53261989215975b270e1bc3cd65c80fe1c98ce6bb
XM_021477162.1:298-3144,probe_fbfb616789ab124a136eeaf53261989215975b270e1bc3cd65c80fe1c98ce6bb
XM_009302472.3:298-3210,probe_fbfb616789ab124a136eeaf53261989215975b270e1bc3cd65c80fe1c98ce6bb
XM_021477160.1:298-3222,probe_fbfb616789ab124a136eeaf53261989215975b270e1bc3cd65c80fe1c98ce6bb
XM_021477163.1:291-3044,probe_fbfb616789ab124a136eeaf53261989215975b270e1bc3cd65c80fe1c98ce6bb
NM_001089541.1:132-1667,probe_be044a7659e9cbfc40590418a791ec58f1975cf0cda5e85914d303d6cad9076f
NM_001113588.1:259-1482,probe_97019cb309a64814464dfefaa546d413967490ef2444eb78033a942733ed3e2c
XM_003198146.5:245-4753,probe_70643c87b4d9cc10602f774313c861b53b4fa34ab3c59d0b06b221ee332ebd00
XM_017354804.2:238-4746,probe_70643c87b4d9cc10602f774313c861b53b4fa34ab3c59d0b06b221ee332ebd00
NM_001089583.2:246-1673,probe_dcefc03fda492e386dd85c9580aaf41ae55d263572b3bd5fbc9e61ec367ec787
XM_009304472.3:347-1264,probe_e022a2d2c55cbd7bc6fb209ade52f23c33505afba678ff89fb77ca5acdb5b1ea
NM_001001946.4:96-1229,probe_e1b3e22b687a6fe00499a616403e55ede3549c6a4312b07b4486e4ea5c544f57
XM_021466617.1:76-1344,probe_f57cb77f17c1a0227bccf0fa31da5aaa161b1456766b6939d7b0c1ae99320b59
NM_131238.1:97-1365,probe_f57cb77f17c1a0227bccf0fa31da5aaa161b1456766b6939d7b0c1ae99320b59
XM_021466616.1:74-1342,probe_f57cb77f17c1a0227bccf0fa31da5aaa161b1456766b6939d7b0c1ae99320b59
NM_212439.2:620-4816,probe_c7dea2ba8a525e397baba5da5a057a606763e00321afb7a87eafb416abd9348e
NM_131802.1:26-3289,probe_97f8fdf3aeaf365521d7fb9723e842c24bef4886fd231ac42d666d75fc4bb491
NM_001003571.1:253-1260,probe_cc4e30cea59485c3a27cc5e3aab5bfa26db6e8a97b5e703250b10db2592fd4a3
XM_001921058.7:194-1549,probe_cb43b15271e49bce9c2e819e044f9b1b0d93890c97f8ee84426f2b5d81dbd190
XM_009306371.3:258-4877,probe_e8b1ada93eda4607a7cd66fa84232ed1c166efd47e082186a30e44ca09fba781
XM_009306370.3:258-4880,probe_e8b1ada93eda4607a7cd66fa84232ed1c166efd47e082186a30e44ca09fba781
XM_009306372.3:258-4877,probe_e8b1ada93eda4607a7cd66fa84232ed1c166efd47e082186a30e44ca09fba781
XM_009306374.3:262-3684,probe_e8b1ada93eda4607a7cd66fa84232ed1c166efd47e082186a30e44ca09fba781
XM_009306375.3:262-3585,probe_e8b1ada93eda4607a7cd66fa84232ed1c166efd47e082186a30e44ca09fba781
NM_001177336.1:25-1620,probe_fa9ac4faafb911f0c21060f9dc0d68038886c1c8e2a601ff81d51e25338678fe
NM_001177346.1:26-1633,probe_fa9ac4faafb911f0c21060f9dc0d68038886c1c8e2a601ff81d51e25338678fe
NM_001017606.1:85-1053,probe_ca442cb62cdd1ca99810c27d7de1685526f30c0b68156ba4552a881e4fd97396
XM_681540.8:319-18060,probe_f41725fbd62a75df30313af5b72875114390e4b39810ce5a8bd51c9a18a40415
XM_681540.8:319-18060,probe_f41725fbd62a75df30313af5b72875114390e4b39810ce5a8bd51c9a18a40415
NM_001177500.1:56-1633,probe_da5678297084405655956d962efc9f58d2b7d9842e4c49f7197b3d6d11087781
XM_017351894.2:64-1734,probe_da5678297084405655956d962efc9f58d2b7d9842e4c49f7197b3d6d11087781
XM_681540.8:319-18060,probe_e03c87204ea649cd8f8093ef55e5fe6e04836c174a0e962309a37d08e8603148
XM_009291620.3:128-1594,probe_73fdf3b896536078f71bcef95487e8c87aa12c6b45e2661d98d5fb440cf7ee8c
NM_212649.1:66-1532,probe_73fdf3b896536078f71bcef95487e8c87aa12c6b45e2661d98d5fb440cf7ee8c
XM_017359216.2:84-1550,probe_73fdf3b896536078f71bcef95487e8c87aa12c6b45e2661d98d5fb440cf7ee8c
XM_001920827.7:167-7129,probe_3dcce7145146417b0bd21bf92b5c675f97547ffa70b59fef02e28033d365dcf2
XM_009305796.2:167-7153,probe_3dcce7145146417b0bd21bf92b5c675f97547ffa70b59fef02e28033d365dcf2
NM_001045073.1:184-2388,probe_f5705826170beadbeb0961d398835d541406529e3987ccf1f1bcfba7d6b8c591
NM_181330.3:51-1778,probe_c689ec5834d8393511ecb6ed9953281261057f3c037e4b4e221bfd4f45672605
XM_021473120.1:239-1813,probe_fcf24be22ad9d03596151c4e736895e7fe15e7ab7a0454015365778c88c777fc
XM_001337228.7:234-1874,probe_fcf24be22ad9d03596151c4e736895e7fe15e7ab7a0454015365778c88c777fc
XM_009297112.3:124-1140,probe_b3b3c9ebd4526122d16a10369a49f5165c7e95af09a9c535beb34af1f0f58760
XM_017353539.2:19-1536,probe_b3b3c9ebd4526122d16a10369a49f5165c7e95af09a9c535beb34af1f0f58760
NM_001002092.2:203-1525,probe_b3b3c9ebd4526122d16a10369a49f5165c7e95af09a9c535beb34af1f0f58760
NM_001198772.1:59-2770,probe_b8dc569235980e088f0e5dd28543bfd7cf140b3aba1e2ad979f6a0a90e4597e4
XM_009304974.3:328-4290,probe_c65ab32ceb2ec4411136feb4364387ceeca3ab6e8f0466832fb981652d793677
NM_001099246.2:100-5064,probe_eff46f19ff6df504bc296b4a701d74f31d4f0e72090a759775073885b77451de
XM_005156401.4:152-5173,probe_eff46f19ff6df504bc296b4a701d74f31d4f0e72090a759775073885b77451de
XM_680223.9:552-2837,probe_f3ebb5637004066a3ea4ea1538118affc28c7b8003b9ea4f9f2c2b99235c35d1
NM_001199969.2:29-1534,probe_984253d33051cf923ba2f1b5d2f15fed8408b85110bf1ff4e134038558f87aac
XM_005171365.4:147-2267,probe_fda5a9885a54e4d216e9ad93f34de860076573df530493f5eeea83b121984b96
NM_001001591.1:1-2229,probe_fda5a9885a54e4d216e9ad93f34de860076573df530493f5eeea83b121984b96
XM_005163328.3:169-7086,probe_7920f809e2eeae3ee2d80ab256e5d6df7889c67971a711ded13a07f547798cd6
XM_021467019.1:169-7152,probe_7920f809e2eeae3ee2d80ab256e5d6df7889c67971a711ded13a07f547798cd6
